doc_id,clause_text,label,explanation
contract_996657,"This Agreement will be governed by and construed in accordance with the laws of the State of California, without regard to its conflict of law principles. Any disputes arising under or relating to this Agreement will be subject to the exclusive jurisdiction of the state and federal courts located in San Francisco, California.",MEDIUM,"Contains moderate-risk language that requires careful review, including standard termination clauses, liability limitations, dispute resolution mechanisms, or other terms that may need negotiation or clarification."
contract_156867,"Customer agrees to pay Provider the fees set forth in this Agreement within 90 days of receipt of invoice. Late payments will bear interest at the rate of 1.5% per month or the maximum rate permitted by applicable law, whichever is less. Customer will reimburse Provider for all costs and expenses, including reasonable attorneys' fees, incurred in collecting any overdue amounts.",MEDIUM,"Contains moderate-risk language that requires careful review, including standard termination clauses, liability limitations, dispute resolution mechanisms, or other terms that may need negotiation or clarification."
contract_841022,"Any disputes arising under this Agreement will first be addressed through good faith negotiations between the parties. If such negotiations are unsuccessful within 60 days, the parties agree to submit the dispute to mediation before a mutually agreed mediator before pursuing other remedies. The mediation will be conducted in accordance with the Commercial Mediation Rules of the American Arbitration Association.",MEDIUM,"Contains moderate-risk language that requires careful review, including standard termination clauses, liability limitations, dispute resolution mechanisms, or other terms that may need negotiation or clarification."
contract_591315,"Neither party may assign this Agreement or any rights or obligations hereunder without the prior written consent of the other party, except that either party may assign this Agreement without consent: (a) to an affiliate that is controlled by, controls, or is under common control with such party; or (b) in connection with a merger, acquisition, or sale of all or substantially all of the assets of such party's business to which this Agreement relates.",MEDIUM,"Contains moderate-risk language that requires careful review, including standard termination clauses, liability limitations, dispute resolution mechanisms, or other terms that may need negotiation or clarification."
contract_786673,"Any disputes arising under this Agreement will first be addressed through good faith negotiations between the parties. If such negotiations are unsuccessful within 60 days, the parties agree to submit the dispute to mediation before a mutually agreed mediator before pursuing other remedies. The mediation will be conducted in accordance with the Commercial Mediation Rules of the American Arbitration Association.",MEDIUM,"Contains moderate-risk language that requires careful review, including standard termination clauses, liability limitations, dispute resolution mechanisms, or other terms that may need negotiation or clarification."
contract_541556,Each party agrees to maintain the confidentiality of all Confidential Information received from the other party during the term of this Agreement and for a period of five (5) years thereafter. Confidential Information will not include information that: (a) is or becomes publicly available through no breach of this Agreement; (b) was rightfully known by the receiving party prior to disclosure; (c) is rightfully received from a third party without breach of any confidentiality obligation; or (d) is independently developed by the receiving party without use of the Confidential Information.,MEDIUM,"Contains moderate-risk language that requires careful review, including standard termination clauses, liability limitations, dispute resolution mechanisms, or other terms that may need negotiation or clarification."
contract_325243,"All intellectual property rights in and to the Services, including but not limited to copyrights, trademarks, trade secrets, patents, and other proprietary rights, are and will remain the exclusive property of Supplier and its licensors. Customer will not acquire any rights in such intellectual property except as expressly granted in this Agreement. Customer acknowledges that the Services are protected by copyright, trademark, and other laws.",MEDIUM,"Contains moderate-risk language that requires careful review, including standard termination clauses, liability limitations, dispute resolution mechanisms, or other terms that may need negotiation or clarification."
contract_952044,"Customer agrees to pay Provider the fees set forth in this Agreement within 30 days of receipt of invoice. Late payments will bear interest at the rate of 1.5% per month or the maximum rate permitted by applicable law, whichever is less. Customer will reimburse Provider for all costs and expenses, including reasonable attorneys' fees, incurred in collecting any overdue amounts.",MEDIUM,"Contains moderate-risk language that requires careful review, including standard termination clauses, liability limitations, dispute resolution mechanisms, or other terms that may need negotiation or clarification."
contract_267843,"This Agreement, together with any exhibits, schedules, or attachments attached hereto, constitutes the entire agreement between the parties with respect to the subject matter hereof and supersedes all prior and contemporaneous agreements, understandings, negotiations, and communications, whether written or oral, relating to such subject matter. No modification of this Agreement will be effective unless in writing and signed by both parties.",MEDIUM,"Contains moderate-risk language that requires careful review, including standard termination clauses, liability limitations, dispute resolution mechanisms, or other terms that may need negotiation or clarification."
contract_765190,"Neither party shall be liable for any failure or delay in performance under this Agreement due to circumstances beyond its reasonable control, including but not limited to: acts of God, war, terrorism, riots, embargoes, acts of civil or military authorities, fire, floods, accidents, network or Internet failures, strikes, or shortages of transportation facilities, fuel, energy, labor, or materials. The affected party shall notify the other party promptly of such circumstances and shall use reasonable efforts to resume performance as soon as practicable.",MEDIUM,"Contains moderate-risk language that requires careful review, including standard termination clauses, liability limitations, dispute resolution mechanisms, or other terms that may need negotiation or clarification."
contract_495708,"Provider will use commercially reasonable efforts to make the Services available 99.9% of the time, measured monthly, excluding scheduled maintenance and force majeure events. Provider does not guarantee that the Services will be uninterrupted, error-free, or completely secure. Provider will provide Customer with at least 48 hours' advance notice of scheduled maintenance that may result in Service unavailability.",MEDIUM,"Contains moderate-risk language that requires careful review, including standard termination clauses, liability limitations, dispute resolution mechanisms, or other terms that may need negotiation or clarification."
contract_254813,"This Agreement will be governed by and construed in accordance with the laws of the State of California, without regard to its conflict of law principles. Any disputes arising under or relating to this Agreement will be subject to the exclusive jurisdiction of the state and federal courts located in San Francisco, California.",MEDIUM,"Contains moderate-risk language that requires careful review, including standard termination clauses, liability limitations, dispute resolution mechanisms, or other terms that may need negotiation or clarification."
contract_568359,Each party agrees to maintain the confidentiality of all Confidential Information received from the other party during the term of this Agreement and for a period of five (5) years thereafter. Confidential Information will not include information that: (a) is or becomes publicly available through no breach of this Agreement; (b) was rightfully known by the receiving party prior to disclosure; (c) is rightfully received from a third party without breach of any confidentiality obligation; or (d) is independently developed by the receiving party without use of the Confidential Information.,MEDIUM,"Contains moderate-risk language that requires careful review, including standard termination clauses, liability limitations, dispute resolution mechanisms, or other terms that may need negotiation or clarification."
contract_449646,"This Contract, together with any exhibits, schedules, or attachments attached hereto, constitutes the entire agreement between the parties with respect to the subject matter hereof and supersedes all prior and contemporaneous agreements, understandings, negotiations, and communications, whether written or oral, relating to such subject matter. No modification of this Contract shall be effective unless in writing and signed by both parties.",MEDIUM,"Contains moderate-risk language that requires careful review, including standard termination clauses, liability limitations, dispute resolution mechanisms, or other terms that may need negotiation or clarification."
contract_317680,"Provider will use commercially reasonable efforts to make the Services available 99.9% of the time, measured monthly, excluding scheduled maintenance and force majeure events. Provider does not guarantee that the Services will be uninterrupted, error-free, or completely secure. Provider will provide Licensee with at least 48 hours' advance notice of scheduled maintenance that may result in Service unavailability.",MEDIUM,"Contains moderate-risk language that requires careful review, including standard termination clauses, liability limitations, dispute resolution mechanisms, or other terms that may need negotiation or clarification."
contract_195263,"Any disputes arising under this Agreement will first be addressed through good faith negotiations between the parties. If such negotiations are unsuccessful within 60 days, the parties agree to submit the dispute to mediation before a mutually agreed mediator before pursuing other remedies. The mediation will be conducted in accordance with the Commercial Mediation Rules of the American Arbitration Association.",MEDIUM,"Contains moderate-risk language that requires careful review, including standard termination clauses, liability limitations, dispute resolution mechanisms, or other terms that may need negotiation or clarification."
contract_820859,"Neither party may assign this Agreement or any rights or obligations hereunder without the prior written consent of the other party, except that either party may assign this Agreement without consent: (a) to an affiliate that is controlled by, controls, or is under common control with such party; or (b) in connection with a merger, acquisition, or sale of all or substantially all of the assets of such party's business to which this Agreement relates.",MEDIUM,"Contains moderate-risk language that requires careful review, including standard termination clauses, liability limitations, dispute resolution mechanisms, or other terms that may need negotiation or clarification."
contract_462726,"Provider will use commercially reasonable efforts to make the Services available 99.9% of the time, measured monthly, excluding scheduled maintenance and force majeure events. Provider does not guarantee that the Services will be uninterrupted, error-free, or completely secure. Provider will provide Customer with at least 48 hours' advance notice of scheduled maintenance that may result in Service unavailability.",MEDIUM,"Contains moderate-risk language that requires careful review, including standard termination clauses, liability limitations, dispute resolution mechanisms, or other terms that may need negotiation or clarification."
contract_293177,"All intellectual property rights in and to the Services, including but not limited to copyrights, trademarks, trade secrets, patents, and other proprietary rights, are and will remain the exclusive property of Provider and its licensors. Customer will not acquire any rights in such intellectual property except as expressly granted in this Agreement. Customer acknowledges that the Services are protected by copyright, trademark, and other laws.",MEDIUM,"Contains moderate-risk language that requires careful review, including standard termination clauses, liability limitations, dispute resolution mechanisms, or other terms that may need negotiation or clarification."
contract_352069,"Customer agrees to pay Provider the fees set forth in this Agreement within 30 days of receipt of invoice. Late payments will bear interest at the rate of 1.5% per month or the maximum rate permitted by applicable law, whichever is less. Customer will reimburse Provider for all costs and expenses, including reasonable attorneys' fees, incurred in collecting any overdue amounts.",MEDIUM,"Contains moderate-risk language that requires careful review, including standard termination clauses, liability limitations, dispute resolution mechanisms, or other terms that may need negotiation or clarification."
contract_442601,"Provider will use commercially reasonable efforts to make the Services available 99.9% of the time, measured monthly, excluding scheduled maintenance and force majeure events. Provider does not guarantee that the Services will be uninterrupted, error-free, or completely secure. Provider will provide Customer with at least 48 hours' advance notice of scheduled maintenance that may result in Service unavailability.",MEDIUM,"Contains moderate-risk language that requires careful review, including standard termination clauses, liability limitations, dispute resolution mechanisms, or other terms that may need negotiation or clarification."
contract_242786,"The provisions of this Agreement that by their nature should survive termination will survive termination, including without limitation: confidentiality obligations, indemnification obligations, limitation of liability, dispute resolution, and any other provisions that expressly or by their nature are intended to survive termination.",MEDIUM,"Contains moderate-risk language that requires careful review, including standard termination clauses, liability limitations, dispute resolution mechanisms, or other terms that may need negotiation or clarification."
contract_677160,"This Agreement will be governed by and construed in accordance with the laws of the State of California, without regard to its conflict of law principles. Any disputes arising under or relating to this Agreement will be subject to the exclusive jurisdiction of the state and federal courts located in San Francisco, California.",MEDIUM,"Contains moderate-risk language that requires careful review, including standard termination clauses, liability limitations, dispute resolution mechanisms, or other terms that may need negotiation or clarification."
contract_512895,"Provider will use commercially reasonable efforts to make the Services available 99.9% of the time, measured monthly, excluding scheduled maintenance and force majeure events. Provider does not guarantee that the Services will be uninterrupted, error-free, or completely secure. Provider will provide Customer with at least 48 hours' advance notice of scheduled maintenance that may result in Service unavailability.",MEDIUM,"Contains moderate-risk language that requires careful review, including standard termination clauses, liability limitations, dispute resolution mechanisms, or other terms that may need negotiation or clarification."
contract_225105,"Neither party may assign this Agreement or any rights or obligations hereunder without the prior written consent of the other party, except that either party may assign this Agreement without consent: (a) to an affiliate that is controlled by, controls, or is under common control with such party; or (b) in connection with a merger, acquisition, or sale of all or substantially all of the assets of such party's business to which this Agreement relates.",MEDIUM,"Contains moderate-risk language that requires careful review, including standard termination clauses, liability limitations, dispute resolution mechanisms, or other terms that may need negotiation or clarification."
contract_491733,"This Agreement may only be modified by a written instrument signed by both parties. No oral modifications, course of conduct, trade usage, or other conduct will be deemed to modify this Agreement. Any waiver of any term or condition of this Agreement must be in writing and signed by the party against whom such waiver is sought to be enforced.",MEDIUM,"Contains moderate-risk language that requires careful review, including standard termination clauses, liability limitations, dispute resolution mechanisms, or other terms that may need negotiation or clarification."
contract_104268,"Any disputes arising under this Agreement will first be addressed through good faith negotiations between the parties. If such negotiations are unsuccessful within 60 days, the parties agree to submit the dispute to mediation before a mutually agreed mediator before pursuing other remedies. The mediation will be conducted in accordance with the Commercial Mediation Rules of the American Arbitration Association.",MEDIUM,"Contains moderate-risk language that requires careful review, including standard termination clauses, liability limitations, dispute resolution mechanisms, or other terms that may need negotiation or clarification."
contract_450808,"Either party may terminate this Agreement upon 30 days' prior written notice to the other party if the other party materially breaches this Agreement and fails to cure such breach within such 30-day period. Upon termination, each party will return or destroy all Confidential Information of the other party in its possession or control.",MEDIUM,"Contains moderate-risk language that requires careful review, including standard termination clauses, liability limitations, dispute resolution mechanisms, or other terms that may need negotiation or clarification."
contract_909769,"This Agreement, together with any exhibits, schedules, or attachments attached hereto, constitutes the entire agreement between the parties with respect to the subject matter hereof and supersedes all prior and contemporaneous agreements, understandings, negotiations, and communications, whether written or oral, relating to such subject matter. No modification of this Agreement will be effective unless in writing and signed by both parties.",MEDIUM,"Contains moderate-risk language that requires careful review, including standard termination clauses, liability limitations, dispute resolution mechanisms, or other terms that may need negotiation or clarification."
contract_325486,"All intellectual property rights in and to the Services, including but not limited to copyrights, trademarks, trade secrets, patents, and other proprietary rights, are and will remain the exclusive property of Provider and its licensors. Customer will not acquire any rights in such intellectual property except as expressly granted in this Agreement. Customer acknowledges that the Services are protected by copyright, trademark, and other laws.",MEDIUM,"Contains moderate-risk language that requires careful review, including standard termination clauses, liability limitations, dispute resolution mechanisms, or other terms that may need negotiation or clarification."
contract_798647,"Neither party shall be liable for any failure or delay in performance under this Agreement due to circumstances beyond its reasonable control, including but not limited to: acts of God, war, terrorism, riots, embargoes, acts of civil or military authorities, fire, floods, accidents, network or Internet failures, strikes, or shortages of transportation facilities, fuel, energy, labor, or materials. The affected party shall notify the other party promptly of such circumstances and shall use reasonable efforts to resume performance as soon as practicable.",MEDIUM,"Contains moderate-risk language that requires careful review, including standard termination clauses, liability limitations, dispute resolution mechanisms, or other terms that may need negotiation or clarification."
contract_166426,"This Agreement, together with any exhibits, schedules, or attachments attached hereto, constitutes the entire agreement between the parties with respect to the subject matter hereof and supersedes all prior and contemporaneous agreements, understandings, negotiations, and communications, whether written or oral, relating to such subject matter. No modification of this Agreement will be effective unless in writing and signed by both parties.",MEDIUM,"Contains moderate-risk language that requires careful review, including standard termination clauses, liability limitations, dispute resolution mechanisms, or other terms that may need negotiation or clarification."
contract_453600,"If any provision of this Agreement is held to be invalid, illegal, or unenforceable by a court of competent jurisdiction, the remaining provisions will remain in full force and effect, and the invalid provision will be modified to the minimum extent necessary to make it valid and enforceable. If such modification is not possible, the invalid provision will be severed from this Agreement.",MEDIUM,"Contains moderate-risk language that requires careful review, including standard termination clauses, liability limitations, dispute resolution mechanisms, or other terms that may need negotiation or clarification."
contract_566846,"Neither party will be liable for any failure or delay in performance under this Agreement due to circumstances beyond its reasonable control, including but not limited to: acts of God, war, terrorism, riots, embargoes, acts of civil or military authorities, fire, floods, accidents, network or Internet failures, strikes, or shortages of transportation facilities, fuel, energy, labor, or materials. The affected party will notify the other party promptly of such circumstances and will use reasonable efforts to resume performance as soon as practicable.",MEDIUM,"Contains moderate-risk language that requires careful review, including standard termination clauses, liability limitations, dispute resolution mechanisms, or other terms that may need negotiation or clarification."
contract_433023,Each party agrees to maintain the confidentiality of all Confidential Information received from the other party during the term of this Agreement and for a period of five (5) years thereafter. Confidential Information will not include information that: (a) is or becomes publicly available through no breach of this Agreement; (b) was rightfully known by the receiving party prior to disclosure; (c) is rightfully received from a third party without breach of any confidentiality obligation; or (d) is independently developed by the receiving party without use of the Confidential Information.,MEDIUM,"Contains moderate-risk language that requires careful review, including standard termination clauses, liability limitations, dispute resolution mechanisms, or other terms that may need negotiation or clarification."
contract_165044,"If any provision of this Agreement is held to be invalid, illegal, or unenforceable by a court of competent jurisdiction, the remaining provisions will remain in full force and effect, and the invalid provision will be modified to the minimum extent necessary to make it valid and enforceable. If such modification is not possible, the invalid provision will be severed from this Agreement.",MEDIUM,"Contains moderate-risk language that requires careful review, including standard termination clauses, liability limitations, dispute resolution mechanisms, or other terms that may need negotiation or clarification."
contract_404004,"All notices required or permitted under this Agreement will be in writing and will be deemed given: (a) when delivered personally; (b) when sent by certified mail (return receipt requested), postage prepaid; (c) when sent by a recognized overnight courier service; or (d) when sent by email (with confirmation of receipt), in each case to the addresses specified in this Agreement or such other address as may be specified in writing by either party.",MEDIUM,"Contains moderate-risk language that requires careful review, including standard termination clauses, liability limitations, dispute resolution mechanisms, or other terms that may need negotiation or clarification."
contract_133674,"IN NO EVENT WILL EITHER PARTY'S LIABILITY UNDER THIS AGREEMENT EXCEED THE TOTAL AMOUNT PAID BY CUSTOMER TO PROVIDER IN THE TWELVE (12) MONTHS PRECEDING THE CLAIM. THIS LIMITATION WILL APPLY REGARDLESS OF THE THEORY OF LIABILITY, WHETHER BASED ON CONTRACT, TORT (INCLUDING NEGLIGENCE), STRICT LIABILITY, OR OTHERWISE, AND EVEN IF SUCH PARTY HAS BEEN ADVISED OF THE POSSIBILITY OF SUCH DAMAGES.",MEDIUM,"Contains moderate-risk language that requires careful review, including standard termination clauses, liability limitations, dispute resolution mechanisms, or other terms that may need negotiation or clarification."
contract_531232,"Neither party will be liable for any failure or delay in performance under this Agreement due to circumstances beyond its reasonable control, including but not limited to: acts of God, war, terrorism, riots, embargoes, acts of civil or military authorities, fire, floods, accidents, network or Internet failures, strikes, or shortages of transportation facilities, fuel, energy, labor, or materials. The affected party will notify the other party promptly of such circumstances and will use reasonable efforts to resume performance as soon as practicable.",MEDIUM,"Contains moderate-risk language that requires careful review, including standard termination clauses, liability limitations, dispute resolution mechanisms, or other terms that may need negotiation or clarification."
contract_310822,Each party agrees to maintain the confidentiality of all Confidential Information received from the other party during the term of this Agreement and for a period of five (5) years thereafter. Confidential Information will not include information that: (a) is or becomes publicly available through no breach of this Agreement; (b) was rightfully known by the receiving party prior to disclosure; (c) is rightfully received from a third party without breach of any confidentiality obligation; or (d) is independently developed by the receiving party without use of the Confidential Information.,MEDIUM,"Contains moderate-risk language that requires careful review, including standard termination clauses, liability limitations, dispute resolution mechanisms, or other terms that may need negotiation or clarification."
contract_657893,"All notices required or permitted under this Agreement will be in writing and will be deemed given: (a) when delivered personally; (b) when sent by certified mail (return receipt requested), postage prepaid; (c) when sent by a recognized overnight courier service; or (d) when sent by email (with confirmation of receipt), in each case to the addresses specified in this Agreement or such other address as may be specified in writing by either party.",MEDIUM,"Contains moderate-risk language that requires careful review, including standard termination clauses, liability limitations, dispute resolution mechanisms, or other terms that may need negotiation or clarification."
contract_304673,"Buyer agrees to pay Provider the fees set forth in this Agreement within 30 days of receipt of invoice. Late payments will bear interest at the rate of 1.5% per month or the maximum rate permitted by applicable law, whichever is less. Buyer will reimburse Provider for all costs and expenses, including reasonable attorneys' fees, incurred in collecting any overdue amounts.",MEDIUM,"Contains moderate-risk language that requires careful review, including standard termination clauses, liability limitations, dispute resolution mechanisms, or other terms that may need negotiation or clarification."
contract_159500,"Neither party shall be liable for any failure or delay in performance under this Contract due to circumstances beyond its reasonable control, including but not limited to: acts of God, war, terrorism, riots, embargoes, acts of civil or military authorities, fire, floods, accidents, network or Internet failures, strikes, or shortages of transportation facilities, fuel, energy, labor, or materials. The affected party shall notify the other party promptly of such circumstances and shall use reasonable efforts to resume performance as soon as practicable.",MEDIUM,"Contains moderate-risk language that requires careful review, including standard termination clauses, liability limitations, dispute resolution mechanisms, or other terms that may need negotiation or clarification."
contract_375385,"Neither party may assign this Agreement or any rights or obligations hereunder without the prior written consent of the other party, except that either party may assign this Agreement without consent: (a) to an affiliate that is controlled by, controls, or is under common control with such party; or (b) in connection with a merger, acquisition, or sale of all or substantially all of the assets of such party's business to which this Agreement relates.",MEDIUM,"Contains moderate-risk language that requires careful review, including standard termination clauses, liability limitations, dispute resolution mechanisms, or other terms that may need negotiation or clarification."
contract_154205,"Neither party shall be liable for any failure or delay in performance under this Agreement due to circumstances beyond its reasonable control, including but not limited to: acts of God, war, terrorism, riots, embargoes, acts of civil or military authorities, fire, floods, accidents, network or Internet failures, strikes, or shortages of transportation facilities, fuel, energy, labor, or materials. The affected party shall notify the other party promptly of such circumstances and shall use reasonable efforts to resume performance as soon as practicable.",MEDIUM,"Contains moderate-risk language that requires careful review, including standard termination clauses, liability limitations, dispute resolution mechanisms, or other terms that may need negotiation or clarification."
contract_637639,"Neither party will be liable for any failure or delay in performance under this Agreement due to circumstances beyond its reasonable control, including but not limited to: acts of God, war, terrorism, riots, embargoes, acts of civil or military authorities, fire, floods, accidents, network or Internet failures, strikes, or shortages of transportation facilities, fuel, energy, labor, or materials. The affected party will notify the other party promptly of such circumstances and will use reasonable efforts to resume performance as soon as practicable.",MEDIUM,"Contains moderate-risk language that requires careful review, including standard termination clauses, liability limitations, dispute resolution mechanisms, or other terms that may need negotiation or clarification."
contract_556642,"The provisions of this Agreement that by their nature should survive termination will survive termination, including without limitation: confidentiality obligations, indemnification obligations, limitation of liability, dispute resolution, and any other provisions that expressly or by their nature are intended to survive termination.",MEDIUM,"Contains moderate-risk language that requires careful review, including standard termination clauses, liability limitations, dispute resolution mechanisms, or other terms that may need negotiation or clarification."
contract_701970,"Vendor will use commercially reasonable efforts to make the Services available 99.9% of the time, measured monthly, excluding scheduled maintenance and force majeure events. Vendor does not guarantee that the Services will be uninterrupted, error-free, or completely secure. Vendor will provide Customer with at least 48 hours' advance notice of scheduled maintenance that may result in Service unavailability.",MEDIUM,"Contains moderate-risk language that requires careful review, including standard termination clauses, liability limitations, dispute resolution mechanisms, or other terms that may need negotiation or clarification."
contract_161763,"The provisions of this Agreement that by their nature should survive termination will survive termination, including without limitation: confidentiality obligations, indemnification obligations, limitation of liability, dispute resolution, and any other provisions that expressly or by their nature are intended to survive termination.",MEDIUM,"Contains moderate-risk language that requires careful review, including standard termination clauses, liability limitations, dispute resolution mechanisms, or other terms that may need negotiation or clarification."
contract_423626,"Either party may terminate this Agreement upon 30 days' prior written notice to the other party if the other party materially breaches this Agreement and fails to cure such breach within such 30-day period. Upon termination, each party will return or destroy all Confidential Information of the other party in its possession or control.",MEDIUM,"Contains moderate-risk language that requires careful review, including standard termination clauses, liability limitations, dispute resolution mechanisms, or other terms that may need negotiation or clarification."
contract_559033,"All intellectual property rights in and to the Services, including but not limited to copyrights, trademarks, trade secrets, patents, and other proprietary rights, are and shall remain the exclusive property of Provider and its licensors. Customer shall not acquire any rights in such intellectual property except as expressly granted in this Contract. Customer acknowledges that the Services are protected by copyright, trademark, and other laws.",MEDIUM,"Contains moderate-risk language that requires careful review, including standard termination clauses, liability limitations, dispute resolution mechanisms, or other terms that may need negotiation or clarification."
contract_582001,"If any provision of this Agreement is held to be invalid, illegal, or unenforceable by a court of competent jurisdiction, the remaining provisions will remain in full force and effect, and the invalid provision will be modified to the minimum extent necessary to make it valid and enforceable. If such modification is not possible, the invalid provision will be severed from this Agreement.",MEDIUM,"Contains moderate-risk language that requires careful review, including standard termination clauses, liability limitations, dispute resolution mechanisms, or other terms that may need negotiation or clarification."
contract_882022,"If any provision of this Agreement is held to be invalid, illegal, or unenforceable by a court of competent jurisdiction, the remaining provisions will remain in full force and effect, and the invalid provision will be modified to the minimum extent necessary to make it valid and enforceable. If such modification is not possible, the invalid provision will be severed from this Agreement.",MEDIUM,"Contains moderate-risk language that requires careful review, including standard termination clauses, liability limitations, dispute resolution mechanisms, or other terms that may need negotiation or clarification."
contract_543695,"All notices required or permitted under this Contract shall be in writing and shall be deemed given: (a) when delivered personally; (b) when sent by certified mail (return receipt requested), postage prepaid; (c) when sent by a recognized overnight courier service; or (d) when sent by email (with confirmation of receipt), in each case to the addresses specified in this Contract or such other address as may be specified in writing by either party.",MEDIUM,"Contains moderate-risk language that requires careful review, including standard termination clauses, liability limitations, dispute resolution mechanisms, or other terms that may need negotiation or clarification."
contract_131855,"This Agreement will be governed by and construed in accordance with the laws of the State of California, without regard to its conflict of law principles. Any disputes arising under or relating to this Agreement will be subject to the exclusive jurisdiction of the state and federal courts located in San Francisco, California.",MEDIUM,"Contains moderate-risk language that requires careful review, including standard termination clauses, liability limitations, dispute resolution mechanisms, or other terms that may need negotiation or clarification."
contract_604528,"The provisions of this Agreement that by their nature should survive termination shall survive termination, including without limitation: confidentiality obligations, indemnification obligations, limitation of liability, dispute resolution, and any other provisions that expressly or by their nature are intended to survive termination.",MEDIUM,"Contains moderate-risk language that requires careful review, including standard termination clauses, liability limitations, dispute resolution mechanisms, or other terms that may need negotiation or clarification."
contract_538930,"The provisions of this Agreement that by their nature should survive termination will survive termination, including without limitation: confidentiality obligations, indemnification obligations, limitation of liability, dispute resolution, and any other provisions that expressly or by their nature are intended to survive termination.",MEDIUM,"Contains moderate-risk language that requires careful review, including standard termination clauses, liability limitations, dispute resolution mechanisms, or other terms that may need negotiation or clarification."
contract_743196,"The provisions of this Agreement that by their nature should survive termination will survive termination, including without limitation: confidentiality obligations, indemnification obligations, limitation of liability, dispute resolution, and any other provisions that expressly or by their nature are intended to survive termination.",MEDIUM,"Contains moderate-risk language that requires careful review, including standard termination clauses, liability limitations, dispute resolution mechanisms, or other terms that may need negotiation or clarification."
contract_852846,Each party agrees to maintain the confidentiality of all Confidential Information received from the other party during the term of this Agreement and for a period of five (5) years thereafter. Confidential Information will not include information that: (a) is or becomes publicly available through no breach of this Agreement; (b) was rightfully known by the receiving party prior to disclosure; (c) is rightfully received from a third party without breach of any confidentiality obligation; or (d) is independently developed by the receiving party without use of the Confidential Information.,MEDIUM,"Contains moderate-risk language that requires careful review, including standard termination clauses, liability limitations, dispute resolution mechanisms, or other terms that may need negotiation or clarification."
contract_708612,"Neither party shall be liable for any failure or delay in performance under this Contract due to circumstances beyond its reasonable control, including but not limited to: acts of God, war, terrorism, riots, embargoes, acts of civil or military authorities, fire, floods, accidents, network or Internet failures, strikes, or shortages of transportation facilities, fuel, energy, labor, or materials. The affected party shall notify the other party promptly of such circumstances and shall use reasonable efforts to resume performance as soon as practicable.",MEDIUM,"Contains moderate-risk language that requires careful review, including standard termination clauses, liability limitations, dispute resolution mechanisms, or other terms that may need negotiation or clarification."
contract_802179,"This Agreement may only be modified by a written instrument signed by both parties. No oral modifications, course of conduct, trade usage, or other conduct will be deemed to modify this Agreement. Any waiver of any term or condition of this Agreement must be in writing and signed by the party against whom such waiver is sought to be enforced.",MEDIUM,"Contains moderate-risk language that requires careful review, including standard termination clauses, liability limitations, dispute resolution mechanisms, or other terms that may need negotiation or clarification."
contract_711744,"This Contract may only be modified by a written instrument signed by both parties. No oral modifications, course of conduct, trade usage, or other conduct will be deemed to modify this Contract. Any waiver of any term or condition of this Contract must be in writing and signed by the party against whom such waiver is sought to be enforced.",MEDIUM,"Contains moderate-risk language that requires careful review, including standard termination clauses, liability limitations, dispute resolution mechanisms, or other terms that may need negotiation or clarification."
contract_448674,"Any disputes arising under this Contract shall first be addressed through good faith negotiations between the parties. If such negotiations are unsuccessful within 60 days, the parties agree to submit the dispute to mediation before a mutually agreed mediator before pursuing other remedies. The mediation shall be conducted in accordance with the Commercial Mediation Rules of the American Arbitration Association.",MEDIUM,"Contains moderate-risk language that requires careful review, including standard termination clauses, liability limitations, dispute resolution mechanisms, or other terms that may need negotiation or clarification."
contract_666708,"The provisions of this Contract that by their nature should survive termination will survive termination, including without limitation: confidentiality obligations, indemnification obligations, limitation of liability, dispute resolution, and any other provisions that expressly or by their nature are intended to survive termination.",MEDIUM,"Contains moderate-risk language that requires careful review, including standard termination clauses, liability limitations, dispute resolution mechanisms, or other terms that may need negotiation or clarification."
contract_414944,"This Agreement will be governed by and construed in accordance with the laws of the State of California, without regard to its conflict of law principles. Any disputes arising under or relating to this Agreement will be subject to the exclusive jurisdiction of the state and federal courts located in San Francisco, California.",MEDIUM,"Contains moderate-risk language that requires careful review, including standard termination clauses, liability limitations, dispute resolution mechanisms, or other terms that may need negotiation or clarification."
contract_559751,"Neither party shall be liable for any failure or delay in performance under this Agreement due to circumstances beyond its reasonable control, including but not limited to: acts of God, war, terrorism, riots, embargoes, acts of civil or military authorities, fire, floods, accidents, network or Internet failures, strikes, or shortages of transportation facilities, fuel, energy, labor, or materials. The affected party shall notify the other party promptly of such circumstances and shall use reasonable efforts to resume performance as soon as practicable.",MEDIUM,"Contains moderate-risk language that requires careful review, including standard termination clauses, liability limitations, dispute resolution mechanisms, or other terms that may need negotiation or clarification."
contract_756130,"This Agreement may only be modified by a written instrument signed by both parties. No oral modifications, course of conduct, trade usage, or other conduct will be deemed to modify this Agreement. Any waiver of any term or condition of this Agreement must be in writing and signed by the party against whom such waiver is sought to be enforced.",MEDIUM,"Contains moderate-risk language that requires careful review, including standard termination clauses, liability limitations, dispute resolution mechanisms, or other terms that may need negotiation or clarification."
