clause_text,label
"Tenant may not remove built-in fixtures, appliances, or cabinetry. Portable furniture or Tenant-installed appliances may be removed provided Tenant repairs any damage caused by removal.",MEDIUM
"Tenant may not remove built-in fixtures, appliances, or cabinetry. Portable furniture or Tenant-installed appliances may be removed provided Tenant repairs any damage caused by removal.",MEDIUM
"Tenant may not remove built-in fixtures, appliances, or cabinetry. Portable furniture or Tenant-installed appliances may be removed provided Tenant repairs any damage caused by removal.",MEDIUM
WHEREAS the parties desire to enter into this Agreement to set forth the terms and conditions governing their business relationship.,LOW
WHEREAS the parties desire to enter into this Agreement to set forth the terms and conditions governing their business relationship.,LOW
WHEREAS the parties desire to enter into this Agreement to set forth the terms and conditions governing their business relationship.,LOW
WHEREAS the parties desire to enter into this Agreement to set forth the terms and conditions governing their business relationship.,LOW
"Tenant is responsible for routine upkeep and minor repairs (e.g., light bulbs, faucets). Landlord will be responsible for major structural, electrical, and plumbing repairs unless damage is caused by Tenant's negligence.",LOW
"Tenant is responsible for routine upkeep and minor repairs (e.g., light bulbs, faucets). Landlord will be responsible for major structural, electrical, and plumbing repairs unless damage is caused by Tenant's negligence.",LOW
"Tenant is responsible for routine upkeep and minor repairs (e.g., light bulbs, faucets). Landlord will be responsible for major structural, electrical, and plumbing repairs unless damage is caused by Tenant's negligence.",LOW
"Tenant is responsible for routine upkeep and minor repairs (e.g., light bulbs, faucets). Landlord will be responsible for major structural, electrical, and plumbing repairs unless damage is caused by Tenant's negligence.",LOW
"Tenant is responsible for routine upkeep and minor repairs (e.g., light bulbs, faucets). Landlord will be responsible for major structural, electrical, and plumbing repairs unless damage is caused by Tenant's negligence.",LOW
"Neither party shall be liable for delays or failures to perform due to events beyond their reasonable control, including natural disasters, government actions, or pandemics.",LOW
"Neither party shall be liable for delays or failures to perform due to events beyond their reasonable control, including natural disasters, government actions, or pandemics.",LOW
"Neither party shall be liable for delays or failures to perform due to events beyond their reasonable control, including natural disasters, government actions, or pandemics.",LOW
"Neither party shall be liable for delays or failures to perform due to events beyond their reasonable control, including natural disasters, government actions, or pandemics.",LOW
"Neither party shall be liable for delays or failures to perform due to events beyond their reasonable control, including natural disasters, government actions, or pandemics.",LOW
"Neither party shall be liable for delays or failures to perform due to events beyond their reasonable control, including natural disasters, government actions, or pandemics.",LOW
"Neither party shall be liable for delays or failures to perform due to events beyond their reasonable control, including natural disasters, government actions, or pandemics.",LOW
"If Customer terminates this Agreement before the end of the then-current term, Customer will be responsible for 10% of the remaining fees.",LOW
"If Customer terminates this Agreement before the end of the then-current term, Customer will be responsible for 10% of the remaining fees.",LOW
"If Customer terminates this Agreement before the end of the then-current term, Customer will be responsible for 10% of the remaining fees.",LOW
"If Customer terminates this Agreement before the end of the then-current term, Customer will be responsible for 10% of the remaining fees.",LOW
"If Customer terminates this Agreement before the end of the then-current term, Customer will be responsible for 10% of the remaining fees.",LOW
"WHEREAS the Company is engaged in the business of consulting services and desires to engage the services of the Customer, the parties agree as follows:",LOW
"WHEREAS the Company is engaged in the business of consulting services and desires to engage the services of the Customer, the parties agree as follows:",LOW
"Any disputes arising under this Agreement will first be addressed through good faith negotiations between the parties. If such negotiations are unsuccessful within 90 days, the parties agree to submit the dispute to mediation before a mutually agreed mediator.",MEDIUM
"Any disputes arising under this Agreement will first be addressed through good faith negotiations between the parties. If such negotiations are unsuccessful within 90 days, the parties agree to submit the dispute to mediation before a mutually agreed mediator.",MEDIUM
"The Company reserves the right, in its sole discretion, to modify, suspend, or discontinue the Services (or any part thereof) at any time, with or without notice, and without liability to Customer.",MEDIUM
"Tenant may not remove built-in fixtures, appliances, or cabinetry. Portable furniture or Tenant-installed appliances may be removed provided Tenant repairs any damage caused by removal.",MEDIUM
"Tenant may not remove built-in fixtures, appliances, or cabinetry. Portable furniture or Tenant-installed appliances may be removed provided Tenant repairs any damage caused by removal.",MEDIUM
"Customer hereby waives, to the fullest extent permitted by applicable law, any and all rights it may have against Provider, including without limitation: (a) the right to a trial by jury; (b) the right to participate in a class action lawsuit; (c) the right to seek punitive or exemplary damages; and (d) any other rights that may be available under applicable law.",HIGH
"Tenant may not remove built-in fixtures, appliances, or cabinetry. Portable furniture or Tenant-installed appliances may be removed provided Tenant repairs any damage caused by removal.",MEDIUM
"Tenant may not remove built-in fixtures, appliances, or cabinetry. Portable furniture or Tenant-installed appliances may be removed provided Tenant repairs any damage caused by removal.",MEDIUM
"Tenant may not remove built-in fixtures, appliances, or cabinetry. Portable furniture or Tenant-installed appliances may be removed provided Tenant repairs any damage caused by removal.",MEDIUM
"Tenant is responsible for routine upkeep and minor repairs (e.g., light bulbs, faucets). Landlord will be responsible for major structural, electrical, and plumbing repairs unless damage is caused by Tenant's negligence.",LOW
"Late payments will bear interest at the rate of 3% per month or the maximum rate permitted by applicable law, whichever is less.",LOW
"If rent is not received by the 15th, Tenant shall pay a late fee equal to 2% of the monthly rent per week until payment is made, capped at 20% of the monthly rent.",HIGH
"If rent is not received by the 15th, Tenant shall pay a late fee equal to 2% of the monthly rent per week until payment is made, capped at 20% of the monthly rent.",HIGH
"Tenant may not remove built-in fixtures, appliances, or cabinetry. Portable furniture or Tenant-installed appliances may be removed provided Tenant repairs any damage caused by removal.",MEDIUM
"Either party may terminate this Agreement with 30 days' written notice, and Tenant must vacate immediately upon termination.",HIGH
Both parties agree to keep the terms and conditions of this Agreement confidential and not disclose them to third parties except as required by law or with prior written consent.,LOW
"If required by the Landlord, the Tenant shall provide a guarantor who agrees to be jointly and severally liable for all Tenant obligations under this Agreement.",LOW
IN NO EVENT WILL EITHER PARTY'S LIABILITY UNDER THIS AGREEMENT EXCEED THE TOTAL AMOUNT PAID BY CUSTOMER TO PROVIDER IN THE TWELVE (12) MONTHS PRECEDING THE CLAIM.,LOW
This Agreement shall be governed by and construed in accordance with the laws of Tamil Nadu.,LOW
"If rent is not received by the 15th, Tenant shall pay a late fee equal to 3% of the monthly rent per week until payment is made, capped at 10% of the monthly rent.",HIGH
"Tenant agrees to indemnify and hold Landlord harmless from any claims, losses, liabilities, or expenses (including legal fees) arising from Tenant's use of the premises, including claims arising from Landlord's own negligence unless caused by Landlord's willful misconduct.",HIGH
"Tenant agrees to indemnify and hold Landlord harmless from any claims, losses, liabilities, or expenses (including legal fees) arising from Tenant's use of the premises, including claims arising from Landlord's own negligence unless caused by Landlord's willful misconduct.",HIGH
"A security deposit of $2000 shall be paid by Tenant upon execution of this Agreement. Landlord may apply the deposit to any unpaid rent, damages, or other charges owed by Tenant.",LOW
"A security deposit of $2000 shall be paid by Tenant upon execution of this Agreement. Landlord may apply the deposit to any unpaid rent, damages, or other charges owed by Tenant.",LOW
"A security deposit of $2000 shall be paid by Tenant upon execution of this Agreement. Landlord may apply the deposit to any unpaid rent, damages, or other charges owed by Tenant.",LOW
"THIS AGREEMENT has been made on this 6 day of October, 2023 at London BETWEEN Client (hereinafter referred to as the 'client') AND Service Provider (hereinafter referred to as the 'service_provider').",LOW
"THIS AGREEMENT has been made on this 6 day of October, 2023 at London BETWEEN Client (hereinafter referred to as the 'client') AND Service Provider (hereinafter referred to as the 'service_provider').",LOW
"Tenant is responsible for routine upkeep and minor repairs (e.g., light bulbs, faucets). Landlord will be responsible for major structural, electrical, and plumbing repairs unless damage is caused by Tenant's negligence.",LOW
"NOW, THEREFORE, in consideration of the mutual covenants and agreements contained herein, the parties agree as follows:",LOW
"Provider's total liability for any claims arising out of or relating to this Agreement shall not exceed $1000 or the amount paid by Customer in the 2 months preceding the claim, whichever is less.",LOW
"Provider's total liability for any claims arising out of or relating to this Agreement shall not exceed $1000 or the amount paid by Customer in the 2 months preceding the claim, whichever is less.",LOW
"Tenant shall be responsible for payment of electricity, water, gas, internet, and any other utilities unless otherwise stated in writing. Shared building services will be charged proportionally when applicable.",LOW
"Any dispute, controversy, or claim arising out of or relating to this Agreement, including the formation, interpretation, breach, or termination thereof, will be referred to and finally determined by arbitration in accordance with the JAMS Comprehensive Arbitration Rules and Procedures. The parties waive any right to a jury trial.",MEDIUM
"WHEREAS the Landlord is engaged in the business of real estate and desires to engage the services of the Tenant, the parties agree as follows:",LOW
"WHEREAS the Landlord is engaged in the business of real estate and desires to engage the services of the Tenant, the parties agree as follows:",LOW
"Tenant shall pay a security deposit equal to 1 months' rent. Landlord may deduct for unpaid rent, repairs for damages beyond normal wear and tear, and unpaid utilities. The deposit shall be returned within 90 days after tenancy termination, less any lawful deductions, with an itemized statement.",MEDIUM
"THIS AGREEMENT has been made on this 12 day of February, 2024 at London BETWEEN Employer (hereinafter referred to as the 'employer') AND Employee (hereinafter referred to as the 'employee').",LOW
"In the event of any material breach of this Agreement by Customer, Customer shall pay to Provider, as liquidated damages and not as a penalty, an amount equal to the greater of: (a) 100% of the total fees payable under this Agreement, or (b) $500000.",HIGH
"In the event of any material breach of this Agreement by Customer, Customer shall pay to Provider, as liquidated damages and not as a penalty, an amount equal to the greater of: (a) 100% of the total fees payable under this Agreement, or (b) $500000.",HIGH
"In the event of any material breach of this Agreement by Customer, Customer shall pay to Provider, as liquidated damages and not as a penalty, an amount equal to the greater of: (a) 100% of the total fees payable under this Agreement, or (b) $500000.",HIGH
"In the event of any material breach of this Agreement by Customer, Customer shall pay to Provider, as liquidated damages and not as a penalty, an amount equal to the greater of: (a) 100% of the total fees payable under this Agreement, or (b) $500000.",HIGH
"Tenant shall be responsible for payment of electricity, water, gas, internet, and any other utilities unless otherwise stated in writing. Shared building services will be charged proportionally when applicable.",LOW
"A security deposit of $5000 shall be paid by Tenant upon execution of this Agreement. Landlord may apply the deposit to any unpaid rent, damages, or other charges owed by Tenant.",LOW
"A security deposit of $5000 shall be paid by Tenant upon execution of this Agreement. Landlord may apply the deposit to any unpaid rent, damages, or other charges owed by Tenant.",LOW
"A security deposit of $5000 shall be paid by Tenant upon execution of this Agreement. Landlord may apply the deposit to any unpaid rent, damages, or other charges owed by Tenant.",LOW
"The monthly rent for the premises shall be $20000, payable in advance on the first day of each month.",LOW
"The monthly rent for the premises shall be $20000, payable in advance on the first day of each month.",LOW
"The monthly rent for the premises shall be $20000, payable in advance on the first day of each month.",LOW
"The monthly rent for the premises shall be $20000, payable in advance on the first day of each month.",LOW
"Tenant agrees to indemnify and hold Landlord harmless from any claims, losses, liabilities, or expenses (including legal fees) arising from Tenant's use of the premises, including claims arising from Landlord's own negligence unless caused by Landlord's willful misconduct.",HIGH
"Tenant agrees to indemnify and hold Landlord harmless from any claims, losses, liabilities, or expenses (including legal fees) arising from Tenant's use of the premises, including claims arising from Landlord's own negligence unless caused by Landlord's willful misconduct.",HIGH
"Tenant agrees to indemnify and hold Landlord harmless from any claims, losses, liabilities, or expenses (including legal fees) arising from Tenant's use of the premises, including claims arising from Landlord's own negligence unless caused by Landlord's willful misconduct.",HIGH
"Tenant agrees to indemnify and hold Landlord harmless from any claims, losses, liabilities, or expenses (including legal fees) arising from Tenant's use of the premises, including claims arising from Landlord's own negligence unless caused by Landlord's willful misconduct.",HIGH
"This Agreement constitutes the entire agreement between the parties with respect to the subject matter hereof and supersedes all prior agreements, understandings, negotiations, and discussions, whether oral or written.",LOW
"This Agreement constitutes the entire agreement between the parties with respect to the subject matter hereof and supersedes all prior agreements, understandings, negotiations, and discussions, whether oral or written.",LOW
"Tenant may not remove built-in fixtures, appliances, or cabinetry. Portable furniture or Tenant-installed appliances may be removed provided Tenant repairs any damage caused by removal.",MEDIUM
"Tenant may not remove built-in fixtures, appliances, or cabinetry. Portable furniture or Tenant-installed appliances may be removed provided Tenant repairs any damage caused by removal.",MEDIUM
"Tenant may not remove built-in fixtures, appliances, or cabinetry. Portable furniture or Tenant-installed appliances may be removed provided Tenant repairs any damage caused by removal.",MEDIUM
IN NO EVENT WILL EITHER PARTY'S LIABILITY UNDER THIS AGREEMENT EXCEED THE TOTAL AMOUNT PAID BY CUSTOMER TO PROVIDER IN THE TWELVE (12) MONTHS PRECEDING THE CLAIM.,LOW
IN NO EVENT WILL EITHER PARTY'S LIABILITY UNDER THIS AGREEMENT EXCEED THE TOTAL AMOUNT PAID BY CUSTOMER TO PROVIDER IN THE TWELVE (12) MONTHS PRECEDING THE CLAIM.,LOW
IN NO EVENT WILL EITHER PARTY'S LIABILITY UNDER THIS AGREEMENT EXCEED THE TOTAL AMOUNT PAID BY CUSTOMER TO PROVIDER IN THE TWELVE (12) MONTHS PRECEDING THE CLAIM.,LOW
The Landlord reserves the right to modify or amend any term of this Agreement at any time by providing written notice to the Tenant; such modifications shall become effective 45 days after notice is given.,HIGH
The Landlord reserves the right to modify or amend any term of this Agreement at any time by providing written notice to the Tenant; such modifications shall become effective 45 days after notice is given.,HIGH
"Provider shall be indemnified by Customer for all losses, including those resulting from Provider's own negligence, gross negligence, or willful misconduct.",LOW
"Provider shall be indemnified by Customer for all losses, including those resulting from Provider's own negligence, gross negligence, or willful misconduct.",LOW
"Provider shall be indemnified by Customer for all losses, including those resulting from Provider's own negligence, gross negligence, or willful misconduct.",LOW
"NOW, THEREFORE, in consideration of the mutual covenants and agreements contained herein, the parties agree as follows:",LOW
"Customer hereby waives, to the fullest extent permitted by applicable law, any and all rights it may have against Provider, including without limitation: (a) the right to a trial by jury; (b) the right to participate in a class action lawsuit; (c) the right to seek punitive or exemplary damages; and (d) any other rights that may be available under applicable law.",HIGH
"No pets are permitted without the Landlord's prior written consent. If permitted, Tenant must pay a refundable pet deposit of 1000 and is responsible for any damage or nuisance caused by the pet.",MEDIUM
"No pets are permitted without the Landlord's prior written consent. If permitted, Tenant must pay a refundable pet deposit of 1000 and is responsible for any damage or nuisance caused by the pet.",MEDIUM
"No pets are permitted without the Landlord's prior written consent. If permitted, Tenant must pay a refundable pet deposit of 1000 and is responsible for any damage or nuisance caused by the pet.",MEDIUM
"Provider's total liability for any claims arising out of or relating to this Agreement shall not exceed $1000 or the amount paid by Customer in the 2 months preceding the claim, whichever is less.",LOW
"Tenant shall be responsible for payment of electricity, water, gas, internet, and any other utilities unless otherwise stated in writing. Shared building services will be charged proportionally when applicable.",LOW
"Any dispute, controversy, or claim arising out of or relating to this Agreement, including the formation, interpretation, breach, or termination thereof, will be referred to and finally determined by arbitration in accordance with the JAMS Comprehensive Arbitration Rules and Procedures. The parties waive any right to a jury trial.",MEDIUM
The Landlord reserves the right to modify or amend any term of this Agreement at any time by providing written notice to the Tenant; such modifications shall become effective 30 days after notice is given.,HIGH
The Landlord reserves the right to modify or amend any term of this Agreement at any time by providing written notice to the Tenant; such modifications shall become effective 30 days after notice is given.,HIGH
"Tenant agrees to indemnify and hold Landlord harmless from any claims, losses, liabilities, or expenses (including legal fees) arising from Tenant's use of the premises, including claims arising from Landlord's own negligence unless caused by Landlord's willful misconduct.",HIGH
"Tenant agrees to indemnify and hold Landlord harmless from any claims, losses, liabilities, or expenses (including legal fees) arising from Tenant's use of the premises, including claims arising from Landlord's own negligence unless caused by Landlord's willful misconduct.",HIGH
The headings in this Agreement are for convenience only and shall not affect the interpretation of this Agreement.,LOW
"If Customer terminates this Agreement before the end of the then-current term, Customer will be responsible for 2% of the remaining fees.",LOW
"If Customer terminates this Agreement before the end of the then-current term, Customer will be responsible for 2% of the remaining fees.",LOW
"Tenant is responsible for routine upkeep and minor repairs (e.g., light bulbs, faucets). Landlord will be responsible for major structural, electrical, and plumbing repairs unless damage is caused by Tenant's negligence.",LOW
"Tenant is responsible for routine upkeep and minor repairs (e.g., light bulbs, faucets). Landlord will be responsible for major structural, electrical, and plumbing repairs unless damage is caused by Tenant's negligence.",LOW
Both parties agree to keep the terms and conditions of this Agreement confidential and not disclose them to third parties except as required by law or with prior written consent.,LOW
"NOW, THEREFORE, in consideration of the mutual covenants and agreements contained herein, the parties agree as follows:",LOW
This Agreement shall be governed by and construed in accordance with the laws of Karnataka.,LOW
"This Agreement will automatically renew for additional periods equal to the expiring term or one year (whichever is shorter), unless either party gives the other notice of non-renewal at least 30 days before the end of the relevant term. If Customer terminates before the end of the term, Customer will remain responsible for all fees payable for the remainder of the term.",LOW
"If rent is not received by the 15th, Tenant shall pay a late fee equal to 2% of the monthly rent per week until payment is made, capped at 20% of the monthly rent.",HIGH
"If rent is not received by the 15th, Tenant shall pay a late fee equal to 2% of the monthly rent per week until payment is made, capped at 20% of the monthly rent.",HIGH
"If rent is not received by the 15th, Tenant shall pay a late fee equal to 2% of the monthly rent per week until payment is made, capped at 20% of the monthly rent.",HIGH
"Tenant shall not sublet, assign, or transfer the premises or any part thereof without the prior written consent of the Landlord, which shall not be unreasonably withheld. Any unauthorized subletting shall constitute a breach of this Agreement.",MEDIUM
"Tenant shall not sublet, assign, or transfer the premises or any part thereof without the prior written consent of the Landlord, which shall not be unreasonably withheld. Any unauthorized subletting shall constitute a breach of this Agreement.",MEDIUM
"Tenant shall not sublet, assign, or transfer the premises or any part thereof without the prior written consent of the Landlord, which shall not be unreasonably withheld. Any unauthorized subletting shall constitute a breach of this Agreement.",MEDIUM
"Neither party shall be liable for delays or failures to perform due to events beyond their reasonable control, including natural disasters, government actions, or pandemics.",LOW
"Tenant may not remove built-in fixtures, appliances, or cabinetry. Portable furniture or Tenant-installed appliances may be removed provided Tenant repairs any damage caused by removal.",MEDIUM
"Either party may terminate this Agreement with 30 days' written notice, and Tenant must vacate immediately upon termination.",HIGH
"Either party may terminate this Agreement with 30 days' written notice, and Tenant must vacate immediately upon termination.",HIGH
"Either party may terminate this Agreement with 30 days' written notice, and Tenant must vacate immediately upon termination.",HIGH
"Provider's total liability for any claims arising out of or relating to this Agreement shall not exceed $1000 or the amount paid by Customer in the 1 months preceding the claim, whichever is less.",LOW
"Provider's total liability for any claims arising out of or relating to this Agreement shall not exceed $1000 or the amount paid by Customer in the 1 months preceding the claim, whichever is less.",LOW
This Agreement shall automatically renew for successive one-year periods unless either party provides written notice of termination at least 60 days prior to the expiration of the then-current term.,MEDIUM
This Agreement shall automatically renew for successive one-year periods unless either party provides written notice of termination at least 60 days prior to the expiration of the then-current term.,MEDIUM
"This Agreement will automatically renew for additional periods equal to the expiring term or one year (whichever is shorter), unless either party gives the other notice of non-renewal at least 30 days before the end of the relevant term. If Customer terminates before the end of the term, Customer will remain responsible for all fees payable for the remainder of the term.",LOW
"This Agreement will automatically renew for additional periods equal to the expiring term or one year (whichever is shorter), unless either party gives the other notice of non-renewal at least 30 days before the end of the relevant term. If Customer terminates before the end of the term, Customer will remain responsible for all fees payable for the remainder of the term.",LOW
"All fees paid by Customer are non-refundable. Customer acknowledges that Provider has no obligation to refund any fees under any circumstances, including but not limited to: (i) termination of this Agreement by either party for any reason; (ii) Customer's dissatisfaction with the Services; (iii) Customer's inability to access or use the Services; or (iv) any other reason.",MEDIUM
"If Customer terminates this Agreement before the end of the then-current term, Customer will be responsible for 5% of the remaining fees.",LOW
Tenant shall pay monthly rent of INR 15000 on or before the 26th day of each calendar month by bank transfer to the Landlord's designated account.,LOW
"If rent is not received by the 15th, Tenant shall pay a late fee equal to 2% of the monthly rent per week until payment is made, capped at 20% of the monthly rent.",HIGH
"If rent is not received by the 15th, Tenant shall pay a late fee equal to 2% of the monthly rent per week until payment is made, capped at 20% of the monthly rent.",HIGH
"Tenant agrees to indemnify and hold Landlord harmless from any claims, losses, liabilities, or expenses (including legal fees) arising from Tenant's use of the premises, including claims arising from Landlord's own negligence unless caused by Landlord's willful misconduct.",HIGH
"Tenant may not remove built-in fixtures, appliances, or cabinetry. Portable furniture or Tenant-installed appliances may be removed provided Tenant repairs any damage caused by removal.",MEDIUM
"Tenant may not remove built-in fixtures, appliances, or cabinetry. Portable furniture or Tenant-installed appliances may be removed provided Tenant repairs any damage caused by removal.",MEDIUM
"NOW, THEREFORE, in consideration of the mutual covenants and agreements contained herein, the parties agree as follows:",LOW
"If required by the Landlord, the Tenant shall provide a guarantor who agrees to be jointly and severally liable for all Tenant obligations under this Agreement.",LOW
"If required by the Landlord, the Tenant shall provide a guarantor who agrees to be jointly and severally liable for all Tenant obligations under this Agreement.",LOW
"WHEREAS the Employer is engaged in the business of consulting services and desires to engage the services of the Employee, the parties agree as follows:",LOW
Tenant shall pay monthly rent of INR 30000 on or before the 22th day of each calendar month by bank transfer to the Landlord's designated account.,LOW
"Tenant shall maintain at their expense renter's insurance covering personal property and liability, with minimum liability coverage of INR 20000. Landlord's insurance will not cover Tenant's personal belongings.",LOW
"Tenant shall maintain at their expense renter's insurance covering personal property and liability, with minimum liability coverage of INR 20000. Landlord's insurance will not cover Tenant's personal belongings.",LOW
"Customer's liability to Provider for any claims, damages, losses, or expenses arising out of or relating to this Agreement or the Services, whether based on contract, tort (including negligence), strict liability, or any other legal theory, will be unlimited and will include, without limitation, direct, indirect, incidental, special, consequential, exemplary, and punitive damages.",HIGH
The headings in this Agreement are for convenience only and shall not affect the interpretation of this Agreement.,LOW
"In the event of any material breach of this Agreement by Customer, Customer shall pay to Provider, as liquidated damages and not as a penalty, an amount equal to the greater of: (a) 100% of the total fees payable under this Agreement, or (b) $2000000.",HIGH
"In the event of any material breach of this Agreement by Customer, Customer shall pay to Provider, as liquidated damages and not as a penalty, an amount equal to the greater of: (a) 100% of the total fees payable under this Agreement, or (b) $2000000.",HIGH
"In the event of any material breach of this Agreement by Customer, Customer shall pay to Provider, as liquidated damages and not as a penalty, an amount equal to the greater of: (a) 100% of the total fees payable under this Agreement, or (b) $2000000.",HIGH
"In the event of any material breach of this Agreement by Customer, Customer shall pay to Provider, as liquidated damages and not as a penalty, an amount equal to the greater of: (a) 100% of the total fees payable under this Agreement, or (b) $2000000.",HIGH
Each party agrees to maintain the confidentiality of all Confidential Information received from the other party during the term of this Agreement and for a period of 3 years thereafter.,LOW
Each party agrees to maintain the confidentiality of all Confidential Information received from the other party during the term of this Agreement and for a period of 3 years thereafter.,LOW
"WHEREAS the Landlord is engaged in the business of technology services and desires to engage the services of the Tenant, the parties agree as follows:",LOW
WHEREAS the parties desire to enter into this Agreement to set forth the terms and conditions governing their business relationship.,LOW
WHEREAS the parties desire to enter into this Agreement to set forth the terms and conditions governing their business relationship.,LOW
"Late payments will bear interest at the rate of 3% per month or the maximum rate permitted by applicable law, whichever is less.",LOW
"Late payments will bear interest at the rate of 3% per month or the maximum rate permitted by applicable law, whichever is less.",LOW
"Late payments will bear interest at the rate of 3% per month or the maximum rate permitted by applicable law, whichever is less.",LOW
"Late payments will bear interest at the rate of 3% per month or the maximum rate permitted by applicable law, whichever is less.",LOW
"This Agreement will automatically renew for additional periods equal to the expiring term or one year (whichever is shorter), unless either party gives the other notice of non-renewal at least 30 days before the end of the relevant term. If Customer terminates before the end of the term, Customer will remain responsible for all fees payable for the remainder of the term.",LOW
"Either party may terminate this Agreement with 30 days' written notice, and Tenant must vacate immediately upon termination.",HIGH
"Either party may terminate this Agreement with 30 days' written notice, and Tenant must vacate immediately upon termination.",HIGH
"If rent is not received by the 10th, Tenant shall pay a late fee equal to 2% of the monthly rent per week until payment is made, capped at 10% of the monthly rent.",HIGH
"If rent is not received by the 10th, Tenant shall pay a late fee equal to 2% of the monthly rent per week until payment is made, capped at 10% of the monthly rent.",HIGH
"Neither party shall be liable for delays or failures to perform due to events beyond their reasonable control, including natural disasters, government actions, pandemics, war, terrorism, or acts of God.",LOW
"In the event of any material breach of this Agreement by Customer, Customer shall pay to Provider, as liquidated damages and not as a penalty, an amount equal to the greater of: (a) 100% of the total fees payable under this Agreement, or (b) $500000.",HIGH
This Agreement shall be governed by and construed in accordance with the laws of New York.,LOW
The Landlord reserves the right to modify or amend any term of this Agreement at any time by providing written notice to the Tenant; such modifications shall become effective 45 days after notice is given.,HIGH
The Landlord reserves the right to modify or amend any term of this Agreement at any time by providing written notice to the Tenant; such modifications shall become effective 45 days after notice is given.,HIGH
The Landlord reserves the right to modify or amend any term of this Agreement at any time by providing written notice to the Tenant; such modifications shall become effective 45 days after notice is given.,HIGH
The Landlord reserves the right to modify or amend any term of this Agreement at any time by providing written notice to the Tenant; such modifications shall become effective 45 days after notice is given.,HIGH
The Landlord reserves the right to modify or amend any term of this Agreement at any time by providing written notice to the Tenant; such modifications shall become effective 45 days after notice is given.,HIGH
"WHEREAS the Employer is engaged in the business of consulting services and desires to engage the services of the Employee, the parties agree as follows:",LOW
"WHEREAS the Employer is engaged in the business of consulting services and desires to engage the services of the Employee, the parties agree as follows:",LOW
"WHEREAS the Employer is engaged in the business of consulting services and desires to engage the services of the Employee, the parties agree as follows:",LOW
"WHEREAS the Company is engaged in the business of consulting services and desires to engage the services of the Customer, the parties agree as follows:",LOW
"No pets are permitted without the Landlord's prior written consent. If permitted, Tenant must pay a refundable pet deposit of 500 and is responsible for any damage or nuisance caused by the pet.",MEDIUM
"Tenant is responsible for routine upkeep and minor repairs (e.g., light bulbs, faucets). Landlord will be responsible for major structural, electrical, and plumbing repairs unless damage is caused by Tenant's negligence.",LOW
"Tenant is responsible for routine upkeep and minor repairs (e.g., light bulbs, faucets). Landlord will be responsible for major structural, electrical, and plumbing repairs unless damage is caused by Tenant's negligence.",LOW
This Agreement shall be governed by and construed in accordance with the laws of Tamil Nadu.,LOW
"All fees paid by Customer are non-refundable. Customer acknowledges that Provider has no obligation to refund any fees under any circumstances, including but not limited to: (i) termination of this Agreement by either party for any reason; (ii) Customer's dissatisfaction with the Services; (iii) Customer's inability to access or use the Services; or (iv) any other reason.",MEDIUM
"All fees paid by Customer are non-refundable. Customer acknowledges that Provider has no obligation to refund any fees under any circumstances, including but not limited to: (i) termination of this Agreement by either party for any reason; (ii) Customer's dissatisfaction with the Services; (iii) Customer's inability to access or use the Services; or (iv) any other reason.",MEDIUM
"All fees paid by Customer are non-refundable. Customer acknowledges that Provider has no obligation to refund any fees under any circumstances, including but not limited to: (i) termination of this Agreement by either party for any reason; (ii) Customer's dissatisfaction with the Services; (iii) Customer's inability to access or use the Services; or (iv) any other reason.",MEDIUM
"All fees paid by Customer are non-refundable. Customer acknowledges that Provider has no obligation to refund any fees under any circumstances, including but not limited to: (i) termination of this Agreement by either party for any reason; (ii) Customer's dissatisfaction with the Services; (iii) Customer's inability to access or use the Services; or (iv) any other reason.",MEDIUM
"All fees paid by Customer are non-refundable. Customer acknowledges that Provider has no obligation to refund any fees under any circumstances, including but not limited to: (i) termination of this Agreement by either party for any reason; (ii) Customer's dissatisfaction with the Services; (iii) Customer's inability to access or use the Services; or (iv) any other reason.",MEDIUM
Each party agrees to maintain the confidentiality of all Confidential Information received from the other party during the term of this Agreement and for a period of 3 years thereafter.,LOW
Each party agrees to maintain the confidentiality of all Confidential Information received from the other party during the term of this Agreement and for a period of 3 years thereafter.,LOW
"This Agreement may be executed in counterparts, each of which shall be deemed an original, but all of which together shall constitute one and the same instrument.",LOW
Each party agrees to maintain the confidentiality of all Confidential Information received from the other party during the term of this Agreement and for a period of 3 years thereafter.,LOW
"NOW, THEREFORE, in consideration of the mutual covenants and agreements contained herein, the parties agree as follows:",LOW
"If Customer terminates this Agreement before the end of the then-current term, Customer will be responsible for 10% of the remaining fees.",LOW
"If Customer terminates this Agreement before the end of the then-current term, Customer will be responsible for 10% of the remaining fees.",LOW
"Landlord may increase rent annually by up to 2% or by the change in the Consumer Price Index (CPI), whichever is lower, upon providing 90 days' written notice prior to the effective increase.",MEDIUM
"Either party may terminate this Agreement with 45 days' written notice, and Tenant must vacate immediately upon termination.",MEDIUM
"Tenant is responsible for routine upkeep and minor repairs (e.g., light bulbs, faucets). Landlord will be responsible for major structural, electrical, and plumbing repairs unless damage is caused by Tenant's negligence.",LOW
"Tenant is responsible for routine upkeep and minor repairs (e.g., light bulbs, faucets). Landlord will be responsible for major structural, electrical, and plumbing repairs unless damage is caused by Tenant's negligence.",LOW
"Tenant is responsible for routine upkeep and minor repairs (e.g., light bulbs, faucets). Landlord will be responsible for major structural, electrical, and plumbing repairs unless damage is caused by Tenant's negligence.",LOW
